"","name","friendlyName","dimensions","friendlyName_with_dimensions"
"47","netdata:XSMFRj26ES:EDv743y5Y9:6xAYVCZQMh_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='TRM',family='interrupts',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='TRM',family='interrupts',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='TRM',family='interrupts',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}"
"48","netdata:XSMFRj26ES:EDv743y5Y9:6xAYVCZQMh_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='acpi_9',family='interrupts',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='acpi_9',family='interrupts',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='acpi_9',family='interrupts',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}"
"49","netdata:XSMFRj26ES:EDv743y5Y9:6xAYVCZQMh_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='ata_piix_14',family='interrupts',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='ata_piix_14',family='interrupts',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='ata_piix_14',family='interrupts',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}"
"50","netdata:XSMFRj26ES:EDv743y5Y9:6xAYVCZQMh_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='ata_piix_15',family='interrupts',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='ata_piix_15',family='interrupts',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='ata_piix_15',family='interrupts',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}"
"51","netdata:XSMFRj26ES:EDv743y5Y9:6xAYVCZQMh_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='ens3_11',family='interrupts',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='ens3_11',family='interrupts',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='ens3_11',family='interrupts',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}"
"52","netdata:XSMFRj26ES:EDv743y5Y9:6xAYVCZQMh_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='floppy_6',family='interrupts',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='floppy_6',family='interrupts',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='floppy_6',family='interrupts',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}"
"53","netdata:XSMFRj26ES:EDv743y5Y9:6xAYVCZQMh_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='i8042_1',family='interrupts',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='i8042_1',family='interrupts',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='i8042_1',family='interrupts',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}"
"54","netdata:XSMFRj26ES:EDv743y5Y9:6xAYVCZQMh_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='i8042_12',family='interrupts',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='i8042_12',family='interrupts',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='i8042_12',family='interrupts',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}"
"55","netdata:XSMFRj26ES:EDv743y5Y9:6xAYVCZQMh_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='rtc0_8',family='interrupts',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='rtc0_8',family='interrupts',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='rtc0_8',family='interrupts',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}"
"56","netdata:XSMFRj26ES:EDv743y5Y9:6xAYVCZQMh_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='timer_0',family='interrupts',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='timer_0',family='interrupts',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='timer_0',family='interrupts',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}"
"57","netdata:XSMFRj26ES:EDv743y5Y9:6xAYVCZQMh_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='ttyS0_4',family='interrupts',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='ttyS0_4',family='interrupts',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='ttyS0_4',family='interrupts',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}"
"58","netdata:XSMFRj26ES:EDv743y5Y9:6xAYVCZQMh_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='virtio0-config_24',family='interrupts',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='virtio0-config_24',family='interrupts',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='virtio0-config_24',family='interrupts',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}"
"59","netdata:XSMFRj26ES:EDv743y5Y9:6xAYVCZQMh_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='virtio0-req.0_25',family='interrupts',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='virtio0-req.0_25',family='interrupts',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='virtio0-req.0_25',family='interrupts',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}"
"60","netdata:XSMFRj26ES:EDv743y5Y9:6xAYVCZQMh_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='virtio1_10',family='interrupts',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='virtio1_10',family='interrupts',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='virtio1_10',family='interrupts',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}"
"61","netdata:XSMFRj26ES:EDv743y5Y9:6xAYVCZQMh_system_io_kilobytes_persec_average{chart='system.io',dimension='in',family='disk',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","Disk I/O (system.io)","{chart='system.io',dimension='in',family='disk',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","Disk I/O (system.io){chart='system.io',dimension='in',family='disk',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}"
"62","netdata:XSMFRj26ES:EDv743y5Y9:6xAYVCZQMh_system_io_kilobytes_persec_average{chart='system.io',dimension='out',family='disk',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","Disk I/O (system.io)","{chart='system.io',dimension='out',family='disk',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","Disk I/O (system.io){chart='system.io',dimension='out',family='disk',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}"
"63","netdata:XSMFRj26ES:EDv743y5Y9:6xAYVCZQMh_system_cpu_percentage_average{chart='system.cpu',dimension='guest',family='cpu',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='guest',family='cpu',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='guest',family='cpu',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}"
"64","netdata:XSMFRj26ES:EDv743y5Y9:6xAYVCZQMh_system_cpu_percentage_average{chart='system.cpu',dimension='guest_nice',family='cpu',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='guest_nice',family='cpu',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='guest_nice',family='cpu',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}"
"65","netdata:XSMFRj26ES:EDv743y5Y9:6xAYVCZQMh_system_cpu_percentage_average{chart='system.cpu',dimension='idle',family='cpu',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='idle',family='cpu',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='idle',family='cpu',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}"
"66","netdata:XSMFRj26ES:EDv743y5Y9:6xAYVCZQMh_system_cpu_percentage_average{chart='system.cpu',dimension='iowait',family='cpu',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='iowait',family='cpu',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='iowait',family='cpu',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}"
"67","netdata:XSMFRj26ES:EDv743y5Y9:6xAYVCZQMh_system_cpu_percentage_average{chart='system.cpu',dimension='irq',family='cpu',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='irq',family='cpu',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='irq',family='cpu',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}"
"68","netdata:XSMFRj26ES:EDv743y5Y9:6xAYVCZQMh_system_cpu_percentage_average{chart='system.cpu',dimension='nice',family='cpu',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='nice',family='cpu',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='nice',family='cpu',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}"
"69","netdata:XSMFRj26ES:EDv743y5Y9:6xAYVCZQMh_system_cpu_percentage_average{chart='system.cpu',dimension='softirq',family='cpu',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='softirq',family='cpu',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='softirq',family='cpu',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}"
"70","netdata:XSMFRj26ES:EDv743y5Y9:6xAYVCZQMh_system_cpu_percentage_average{chart='system.cpu',dimension='steal',family='cpu',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='steal',family='cpu',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='steal',family='cpu',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}"
"71","netdata:XSMFRj26ES:EDv743y5Y9:6xAYVCZQMh_system_cpu_percentage_average{chart='system.cpu',dimension='system',family='cpu',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='system',family='cpu',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='system',family='cpu',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}"
"72","netdata:XSMFRj26ES:EDv743y5Y9:6xAYVCZQMh_system_cpu_percentage_average{chart='system.cpu',dimension='user',family='cpu',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='user',family='cpu',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='user',family='cpu',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}"
"73","netdata:XSMFRj26ES:EDv743y5Y9:6xAYVCZQMh_system_ram_MB_average{chart='system.ram',dimension='buffers',family='ram',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","System RAM (system.ram)","{chart='system.ram',dimension='buffers',family='ram',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","System RAM (system.ram){chart='system.ram',dimension='buffers',family='ram',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}"
"74","netdata:XSMFRj26ES:EDv743y5Y9:6xAYVCZQMh_system_ram_MB_average{chart='system.ram',dimension='cached',family='ram',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","System RAM (system.ram)","{chart='system.ram',dimension='cached',family='ram',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","System RAM (system.ram){chart='system.ram',dimension='cached',family='ram',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}"
"75","netdata:XSMFRj26ES:EDv743y5Y9:6xAYVCZQMh_system_ram_MB_average{chart='system.ram',dimension='free',family='ram',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","System RAM (system.ram)","{chart='system.ram',dimension='free',family='ram',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","System RAM (system.ram){chart='system.ram',dimension='free',family='ram',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}"
"76","netdata:XSMFRj26ES:EDv743y5Y9:6xAYVCZQMh_system_ram_MB_average{chart='system.ram',dimension='used',family='ram',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","System RAM (system.ram)","{chart='system.ram',dimension='used',family='ram',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","System RAM (system.ram){chart='system.ram',dimension='used',family='ram',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}"
"77","netdata:XSMFRj26ES:EDv743y5Y9:6xAYVCZQMh_mem_available_MB_average{chart='mem.available',dimension='avail',family='system',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","Available RAM for applications (mem.available)","{chart='mem.available',dimension='avail',family='system',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","Available RAM for applications (mem.available){chart='mem.available',dimension='avail',family='system',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}"
"78","netdata:XSMFRj26ES:EDv743y5Y9:6xAYVCZQMh_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='62583',family='cpu',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='62583',family='cpu',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='62583',family='cpu',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}"
"79","netdata:XSMFRj26ES:EDv743y5Y9:6xAYVCZQMh_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='daemon',family='cpu',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='daemon',family='cpu',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='daemon',family='cpu',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}"
"80","netdata:XSMFRj26ES:EDv743y5Y9:6xAYVCZQMh_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='docker',family='cpu',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='docker',family='cpu',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='docker',family='cpu',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}"
"81","netdata:XSMFRj26ES:EDv743y5Y9:6xAYVCZQMh_groups_cpu_cpu_time___average{chart='groups.cpu',dimension='man',family='cpu',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu)","{chart='groups.cpu',dimension='man',family='cpu',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}","User Groups CPU Time (400% = 4 cores) (groups.cpu){chart='groups.cpu',dimension='man',family='cpu',instance='[fc31:f55e:5ea0:f534:20e5:38c:3edc:e41]:19999',job='netdata'}"
