"","name","friendlyName","dimensions","friendlyName_with_dimensions"
"54","netdata:jmSRafpAkY:Gi2E9NYbxy:X2eHHQdkBW_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='ens3_11',family='interrupts',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='ens3_11',family='interrupts',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='ens3_11',family='interrupts',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}"
"55","netdata:jmSRafpAkY:Gi2E9NYbxy:X2eHHQdkBW_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='floppy_6',family='interrupts',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='floppy_6',family='interrupts',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='floppy_6',family='interrupts',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}"
"56","netdata:jmSRafpAkY:Gi2E9NYbxy:X2eHHQdkBW_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='i8042_1',family='interrupts',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='i8042_1',family='interrupts',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='i8042_1',family='interrupts',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}"
"57","netdata:jmSRafpAkY:Gi2E9NYbxy:X2eHHQdkBW_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='i8042_12',family='interrupts',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='i8042_12',family='interrupts',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='i8042_12',family='interrupts',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}"
"58","netdata:jmSRafpAkY:Gi2E9NYbxy:X2eHHQdkBW_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='rtc0_8',family='interrupts',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='rtc0_8',family='interrupts',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='rtc0_8',family='interrupts',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}"
"59","netdata:jmSRafpAkY:Gi2E9NYbxy:X2eHHQdkBW_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='timer_0',family='interrupts',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='timer_0',family='interrupts',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='timer_0',family='interrupts',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}"
"60","netdata:jmSRafpAkY:Gi2E9NYbxy:X2eHHQdkBW_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='ttyS0_4',family='interrupts',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='ttyS0_4',family='interrupts',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='ttyS0_4',family='interrupts',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}"
"61","netdata:jmSRafpAkY:Gi2E9NYbxy:X2eHHQdkBW_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='virtio0-config_24',family='interrupts',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='virtio0-config_24',family='interrupts',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='virtio0-config_24',family='interrupts',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}"
"62","netdata:jmSRafpAkY:Gi2E9NYbxy:X2eHHQdkBW_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='virtio0-req.0_25',family='interrupts',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='virtio0-req.0_25',family='interrupts',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='virtio0-req.0_25',family='interrupts',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}"
"63","netdata:jmSRafpAkY:Gi2E9NYbxy:X2eHHQdkBW_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='virtio1_10',family='interrupts',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='virtio1_10',family='interrupts',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='virtio1_10',family='interrupts',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}"
"64","netdata:jmSRafpAkY:Gi2E9NYbxy:X2eHHQdkBW_system_io_kilobytes_persec_average{chart='system.io',dimension='in',family='disk',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","Disk I/O (system.io)","{chart='system.io',dimension='in',family='disk',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","Disk I/O (system.io){chart='system.io',dimension='in',family='disk',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}"
"65","netdata:jmSRafpAkY:Gi2E9NYbxy:X2eHHQdkBW_system_io_kilobytes_persec_average{chart='system.io',dimension='out',family='disk',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","Disk I/O (system.io)","{chart='system.io',dimension='out',family='disk',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","Disk I/O (system.io){chart='system.io',dimension='out',family='disk',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}"
"66","netdata:jmSRafpAkY:Gi2E9NYbxy:X2eHHQdkBW_system_cpu_percentage_average{chart='system.cpu',dimension='guest',family='cpu',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='guest',family='cpu',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='guest',family='cpu',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}"
"67","netdata:jmSRafpAkY:Gi2E9NYbxy:X2eHHQdkBW_system_cpu_percentage_average{chart='system.cpu',dimension='guest_nice',family='cpu',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='guest_nice',family='cpu',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='guest_nice',family='cpu',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}"
"68","netdata:jmSRafpAkY:Gi2E9NYbxy:X2eHHQdkBW_system_cpu_percentage_average{chart='system.cpu',dimension='idle',family='cpu',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='idle',family='cpu',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='idle',family='cpu',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}"
"69","netdata:jmSRafpAkY:Gi2E9NYbxy:X2eHHQdkBW_system_cpu_percentage_average{chart='system.cpu',dimension='iowait',family='cpu',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='iowait',family='cpu',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='iowait',family='cpu',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}"
"70","netdata:jmSRafpAkY:Gi2E9NYbxy:X2eHHQdkBW_system_cpu_percentage_average{chart='system.cpu',dimension='irq',family='cpu',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='irq',family='cpu',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='irq',family='cpu',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}"
"71","netdata:jmSRafpAkY:Gi2E9NYbxy:X2eHHQdkBW_system_cpu_percentage_average{chart='system.cpu',dimension='nice',family='cpu',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='nice',family='cpu',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='nice',family='cpu',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}"
"72","netdata:jmSRafpAkY:Gi2E9NYbxy:X2eHHQdkBW_system_cpu_percentage_average{chart='system.cpu',dimension='softirq',family='cpu',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='softirq',family='cpu',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='softirq',family='cpu',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}"
"73","netdata:jmSRafpAkY:Gi2E9NYbxy:X2eHHQdkBW_system_cpu_percentage_average{chart='system.cpu',dimension='steal',family='cpu',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='steal',family='cpu',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='steal',family='cpu',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}"
"74","netdata:jmSRafpAkY:Gi2E9NYbxy:X2eHHQdkBW_system_cpu_percentage_average{chart='system.cpu',dimension='system',family='cpu',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='system',family='cpu',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='system',family='cpu',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}"
"75","netdata:jmSRafpAkY:Gi2E9NYbxy:X2eHHQdkBW_system_cpu_percentage_average{chart='system.cpu',dimension='user',family='cpu',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","Total CPU utilization (system.cpu)","{chart='system.cpu',dimension='user',family='cpu',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","Total CPU utilization (system.cpu){chart='system.cpu',dimension='user',family='cpu',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}"
"76","netdata:jmSRafpAkY:Gi2E9NYbxy:X2eHHQdkBW_system_ram_MB_average{chart='system.ram',dimension='buffers',family='ram',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","System RAM (system.ram)","{chart='system.ram',dimension='buffers',family='ram',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","System RAM (system.ram){chart='system.ram',dimension='buffers',family='ram',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}"
"77","netdata:jmSRafpAkY:Gi2E9NYbxy:X2eHHQdkBW_system_ram_MB_average{chart='system.ram',dimension='cached',family='ram',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","System RAM (system.ram)","{chart='system.ram',dimension='cached',family='ram',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","System RAM (system.ram){chart='system.ram',dimension='cached',family='ram',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}"
"78","netdata:jmSRafpAkY:Gi2E9NYbxy:X2eHHQdkBW_system_ram_MB_average{chart='system.ram',dimension='free',family='ram',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","System RAM (system.ram)","{chart='system.ram',dimension='free',family='ram',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","System RAM (system.ram){chart='system.ram',dimension='free',family='ram',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}"
"79","netdata:jmSRafpAkY:Gi2E9NYbxy:X2eHHQdkBW_system_ram_MB_average{chart='system.ram',dimension='used',family='ram',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","System RAM (system.ram)","{chart='system.ram',dimension='used',family='ram',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","System RAM (system.ram){chart='system.ram',dimension='used',family='ram',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}"
"80","netdata:jmSRafpAkY:Gi2E9NYbxy:X2eHHQdkBW_mem_available_MB_average{chart='mem.available',dimension='avail',family='system',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","Available RAM for applications (mem.available)","{chart='mem.available',dimension='avail',family='system',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}","Available RAM for applications (mem.available){chart='mem.available',dimension='avail',family='system',instance='[fca7:9e35:c403:630f:939a:ecb3:9cef:b487]:19999',job='netdata'}"
